date,county,state,fips,cases,deaths,new_cases
2020-03-27,Colusa,California,6011.0,1,0,1.0
2020-03-28,Colusa,California,6011.0,1,0,0.0
2020-03-29,Colusa,California,6011.0,1,0,0.0
2020-03-30,Colusa,California,6011.0,1,0,0.0
2020-03-31,Colusa,California,6011.0,1,0,0.0
2020-04-01,Colusa,California,6011.0,1,0,0.0
2020-04-02,Colusa,California,6011.0,1,0,0.0
2020-04-03,Colusa,California,6011.0,2,0,1.0
2020-04-04,Colusa,California,6011.0,2,0,0.0
2020-04-05,Colusa,California,6011.0,2,0,0.0
2020-04-06,Colusa,California,6011.0,3,0,1.0
2020-04-07,Colusa,California,6011.0,3,0,0.0
2020-04-08,Colusa,California,6011.0,3,0,0.0
2020-04-09,Colusa,California,6011.0,3,0,0.0
2020-04-10,Colusa,California,6011.0,3,0,0.0
2020-04-11,Colusa,California,6011.0,3,0,0.0
2020-04-12,Colusa,California,6011.0,3,0,0.0
2020-04-13,Colusa,California,6011.0,3,0,0.0
2020-04-14,Colusa,California,6011.0,3,0,0.0
2020-04-15,Colusa,California,6011.0,3,0,0.0
2020-04-16,Colusa,California,6011.0,3,0,0.0
2020-04-17,Colusa,California,6011.0,3,0,0.0
2020-04-18,Colusa,California,6011.0,3,0,0.0
2020-04-19,Colusa,California,6011.0,3,0,0.0
2020-04-20,Colusa,California,6011.0,3,0,0.0
2020-04-21,Colusa,California,6011.0,3,0,0.0
2020-04-22,Colusa,California,6011.0,3,0,0.0
2020-04-23,Colusa,California,6011.0,3,0,0.0
2020-04-24,Colusa,California,6011.0,3,0,0.0
2020-04-25,Colusa,California,6011.0,3,0,0.0
2020-04-26,Colusa,California,6011.0,3,0,0.0
2020-04-27,Colusa,California,6011.0,3,0,0.0
2020-04-28,Colusa,California,6011.0,3,0,0.0
2020-04-29,Colusa,California,6011.0,3,0,0.0
2020-04-30,Colusa,California,6011.0,3,0,0.0
2020-05-01,Colusa,California,6011.0,3,0,0.0
2020-05-02,Colusa,California,6011.0,3,0,0.0
2020-05-03,Colusa,California,6011.0,3,0,0.0
2020-05-04,Colusa,California,6011.0,3,0,0.0
2020-05-05,Colusa,California,6011.0,3,0,0.0
2020-05-06,Colusa,California,6011.0,3,0,0.0
2020-05-07,Colusa,California,6011.0,3,0,0.0
2020-05-08,Colusa,California,6011.0,3,0,0.0
2020-05-09,Colusa,California,6011.0,3,0,0.0
2020-05-10,Colusa,California,6011.0,3,0,0.0
2020-05-11,Colusa,California,6011.0,3,0,0.0
2020-05-12,Colusa,California,6011.0,3,0,0.0
2020-05-13,Colusa,California,6011.0,3,0,0.0
2020-05-14,Colusa,California,6011.0,3,0,0.0
2020-05-15,Colusa,California,6011.0,3,0,0.0
2020-05-16,Colusa,California,6011.0,3,0,0.0
2020-05-17,Colusa,California,6011.0,3,0,0.0
2020-05-18,Colusa,California,6011.0,3,0,0.0
2020-05-19,Colusa,California,6011.0,3,0,0.0
2020-05-20,Colusa,California,6011.0,4,0,1.0
2020-05-21,Colusa,California,6011.0,4,0,0.0
2020-05-22,Colusa,California,6011.0,5,0,1.0
2020-05-23,Colusa,California,6011.0,5,0,0.0
2020-05-24,Colusa,California,6011.0,5,0,0.0
2020-05-25,Colusa,California,6011.0,5,0,0.0
2020-05-26,Colusa,California,6011.0,5,0,0.0
2020-05-27,Colusa,California,6011.0,5,0,0.0
2020-05-28,Colusa,California,6011.0,5,0,0.0
2020-05-29,Colusa,California,6011.0,5,0,0.0
2020-05-30,Colusa,California,6011.0,5,0,0.0
2020-05-31,Colusa,California,6011.0,5,0,0.0
2020-06-01,Colusa,California,6011.0,7,0,2.0
